Tissue	wholeblood
N_samples	334
Chr	14
Gene	ENSG00000211964.2
SNP	rs55996323
Gene_list	ENSG00000239264.4	ENSG00000211637.2	ENSG00000211640.3	ENSG00000211644.2	ENSG00000211648.2	ENSG00000211649.2	ENSG00000211651.2	ENSG00000211652.2	ENSG00000211653.2	ENSG00000211659.2	ENSG00000211660.3	ENSG00000211662.2	ENSG00000211663.2	ENSG00000211666.2	ENSG00000211668.2	ENSG00000211671.2	ENSG00000211673.2	ENSG00000254709.2	ENSG00000211675.2	ENSG00000211677.2	ENSG00000132465.6	ENSG00000211598.2	ENSG00000243466.1	ENSG00000239855.1	ENSG00000241755.1	ENSG00000241351.1	ENSG00000243290.1	ENSG00000244437.1	ENSG00000240864.1	ENSG00000240382.1	ENSG00000239951.1	ENSG00000241294.1	ENSG00000244575.1	ENSG00000244116.1	ENSG00000243238.1	ENSG00000242076.1	ENSG00000251546.1	ENSG00000243264.1	ENSG00000211890.3	ENSG00000211892.2	ENSG00000211893.3	ENSG00000211896.2	ENSG00000211897.3	ENSG00000211899.3	ENSG00000211933.2	ENSG00000211934.2	ENSG00000211937.2	ENSG00000211938.2	ENSG00000211940.2	ENSG00000211941.2	ENSG00000211943.2	ENSG00000211945.2	ENSG00000211947.2	ENSG00000211949.2	ENSG00000211953.2	ENSG00000231475.2	ENSG00000211955.2	ENSG00000211956.2	ENSG00000211959.2	ENSG00000211964.2	ENSG00000211966.2	ENSG00000211967.2	ENSG00000224373.2	ENSG00000211973.2	ENSG00000224650.2	ENSG00000170476.11
Gene expression stats (Y^T * Y): 
244.647716401	238.01060235	189.268984002	278.975684438	263.37785272	211.451824874	274.113394067	214.642114141	281.541950517	226.916584908	274.130118501	233.139575277	239.636177706	324.073016144	274.761697834	263.771083556	263.93870537	261.146030737	259.799611573	268.008806769	276.858001459	278.845442126	275.805685731	251.588410511	246.200269441	285.709674654	241.931436581	280.941555984	237.268100624	258.448116095	283.790757653	234.635979895	214.274769059	277.962642947	265.995305226	271.679769938	278.176934774	148.063549177	226.450205351	229.73714762	240.445058993	245.227843782	233.146600449	216.726132961	192.713562063	203.637213982	196.854751708	258.692457056	218.536734737	214.476016105	227.091796151	219.450719989	253.98809684	261.178895736	256.25438744	206.874722055	248.82209672	228.611314574	242.561314935	243.164307629	235.993904153	121.248255838	239.456241147	178.484356327	227.163051387	267.76087021
251.461286808	221.938880566	215.498394005	256.897232942	243.019342462	239.970679623	270.459338297	223.088104317	278.210228847	250.256431631	281.362113882	233.796662627	219.153064111	274.761697834	324.073016144	270.212827426	260.121038295	272.373734362	231.120843399	244.508988089	260.716293211	284.363778546	286.602970144	251.998498503	235.83791385	276.569314574	270.984125565	268.617492239	246.660255111	248.594607338	264.297102587	230.886866193	261.572287777	251.060373403	251.170701313	268.042584958	267.036365636	176.813438941	212.784673452	233.244603807	220.829465102	224.813013115	224.715166046	177.863351105	206.920356532	209.943667097	205.978940028	253.932871835	205.568442298	217.52332211	224.955142623	212.795991137	244.218616701	253.241259964	257.039230956	206.284815879	256.063278715	195.54128763	233.294211634	239.439544117	235.872098067	152.121393345	231.400124163	189.427209396	209.896076022	285.536038546
242.52270774	239.633015087	203.547909005	254.056805287	247.742733369	240.216594553	266.127401564	230.996999764	259.166748598	228.374986815	280.794759298	221.198348848	210.705171758	263.771083556	270.212827426	324.073016144	241.794713433	269.507426013	216.83035443	228.839043389	262.714817265	277.702654334	266.895458747	247.952511293	226.066838817	257.278227145	250.036011152	263.552635239	219.988604092	253.539313365	256.895216806	236.247687364	250.699498878	251.599342972	255.847632793	247.472850848	256.494797269	176.390331135	211.64993382	233.34574576	210.483225567	204.849716339	229.222103536	170.988638375	204.352000281	193.544910688	212.046654692	268.214284065	232.444980098	229.407093298	221.324945605	221.647558895	253.408547949	272.164756914	256.214417587	210.712745061	249.940790906	194.522994631	230.904887985	238.621432699	228.005960256	140.789970918	236.800701677	193.329075951	224.123591026	273.960600814
236.578649247	230.053259529	201.947821818	261.143646565	243.158902478	214.434980493	268.166940036	210.380236168	283.032013238	270.860866379	271.033022091	253.102390383	240.792983586	263.93870537	260.121038295	241.794713433	324.073016144	253.629383199	250.256720385	268.017581383	239.121632829	267.966706103	267.625481864	233.68320099	246.947010841	273.138041275	234.278225588	271.203607026	234.458609354	245.081640368	276.835258109	217.632537954	220.339145447	252.597566704	236.82396931	273.944753305	266.743515313	137.292632432	218.296147092	220.145857803	215.482554776	231.561381	222.145289056	199.315858683	188.958556862	214.889598575	207.291399989	244.334639283	222.8745013	224.991294737	220.761756539	231.846851227	257.388223226	260.78389234	239.185929615	203.501027296	234.950541385	218.722742231	241.431909808	230.64400749	254.68986301	126.797312499	228.822599642	188.869728543	206.115798708	258.29432337
262.037873411	210.637668944	231.399421044	276.584567705	272.905221552	251.255878569	278.528199597	228.609511925	274.633766269	244.103266049	282.335674339	233.402760308	224.678176467	261.146030737	272.373734362	269.507426013	253.629383199	324.073016144	242.775410876	226.460654839	266.43533838	268.013946318	269.984710905	252.470227157	265.429445922	264.994919086	265.468662245	269.106497054	222.800664639	255.982592066	261.520615917	266.105260932	248.990104671	263.060710691	252.609775202	275.25008354	266.157560048	213.746163421	227.590653798	268.716891007	230.04830297	226.689953956	257.722655997	176.508005791	218.086523097	215.797148381	194.043246026	279.020456271	228.007025795	225.070562696	226.458563879	236.250250344	257.191602504	265.365768357	257.910986633	201.232344796	248.685798322	223.68394903	242.054684557	280.397189741	224.097400349	189.826983448	230.962078577	217.629689503	270.242614971	296.452088132
218.517987413	199.807103695	151.17963771	268.96866038	248.27596742	173.565092639	239.647924014	165.558573184	250.096761223	200.256377785	234.29399927	183.545405419	247.977071688	259.799611573	231.120843399	216.83035443	250.256720385	242.775410876	324.073016144	275.954244815	245.908344221	237.60890033	246.659740721	210.055185737	222.569402622	249.844481386	206.511042085	244.786544765	195.199036827	219.108329278	269.589732895	220.734348937	172.736493793	283.254068053	235.633882577	233.700422935	245.972303106	97.8281969486	259.860746994	190.052379387	288.621529149	286.428884261	209.107839289	178.73101486	143.855387353	156.090261132	143.703394402	234.381144548	197.339125277	173.337332125	188.481459559	165.349712352	213.526942352	237.167326373	214.512170358	149.397885147	198.060423206	197.04943404	187.227945218	201.437443993	189.247531443	83.2176784566	180.857829139	114.050196719	213.361242509	229.821049902
231.515695487	210.707943898	174.825153845	257.948650245	238.062250406	192.351056579	247.931627118	196.921324207	263.614333704	217.522938622	250.418572186	211.330242625	239.752823534	268.008806769	244.508988089	228.839043389	268.017581383	226.460654839	275.954244815	324.073016144	247.704271418	257.718537666	255.746564736	211.181613799	212.042181949	265.653619278	218.384243326	248.438689493	212.625927154	224.302183952	270.395414948	200.149302597	177.307659433	267.553342864	229.48065992	241.841474976	253.602822472	104.666359401	232.804101788	186.263826617	254.066431994	262.090079619	210.977594327	200.573615769	165.427392264	178.197915961	167.934602105	225.06136667	198.126584842	197.041289465	200.466839257	192.0493138	220.487675176	239.512989517	233.205400072	178.744552821	214.944072744	199.359206913	209.813929354	197.457460655	222.066482368	90.1514341384	206.698660778	144.022035863	185.079551679	243.461919337
266.884724435	230.63135673	190.124614289	271.510269486	277.852416737	210.07341711	271.387579798	204.539166619	260.376361631	210.730839223	258.628272088	211.91035953	239.421925501	276.858001459	260.716293211	262.714817265	239.121632829	266.43533838	245.908344221	247.704271418	324.073016144	268.369911516	267.209508968	248.430197531	250.225009848	267.447512915	236.647469536	267.993545631	210.451197156	246.308690669	276.326291944	260.93264076	210.320581378	275.488935715	282.903201384	257.638355757	270.815810177	169.454439245	240.7487063	228.433459043	235.205777588	226.924973571	229.961417095	167.726276506	200.776924077	193.826268705	183.395830618	255.486046636	219.181042247	210.966957409	222.15512208	216.425911089	242.188775089	260.956188351	244.1653971	196.224728544	239.209968658	207.589359057	231.195610397	245.917494159	216.788374253	124.001096777	218.517262257	176.596289958	246.04281231	282.148291179
258.153039539	240.595507948	209.40992653	272.357650133	253.326114676	234.603650313	284.346909025	225.959098335	284.6234593	253.606785498	289.346752672	235.324968785	226.927723659	278.845442126	284.363778546	277.702654334	267.966706103	268.013946318	237.60890033	257.718537666	268.369911516	324.073016144	305.445856978	261.416605959	256.867874701	288.910334	264.261617147	281.696808658	256.19981969	269.355076935	287.607650496	234.081593324	253.026703855	266.784711339	264.763178405	272.857677596	283.064816026	167.676359154	216.248163092	247.466509274	226.766032244	241.875572747	250.993959228	213.325056112	210.191017202	220.235729665	219.912030172	267.484570919	222.880391551	226.804735442	244.587961938	232.495991695	264.372186506	277.152735132	268.630787709	215.672586918	261.100011264	213.71955407	255.807944208	250.1239843	258.715977887	140.123194377	251.85424594	189.078481011	215.38289275	288.569085313
256.092031725	227.343890798	204.048368147	269.317486899	250.543222417	227.780464112	283.888874257	215.949259607	282.762201743	248.747203928	287.907958845	233.737835093	229.19910851	275.805685731	286.602970144	266.895458747	267.625481864	269.984710905	246.659740721	255.746564736	267.209508968	305.445856978	324.073016144	258.584276034	256.944817745	288.810845304	263.453779922	278.869920704	252.723560954	260.144196346	284.286276933	232.878686052	249.267050999	266.588279033	261.622094419	274.07207983	283.053030907	167.172503979	226.340946962	248.166673099	232.354423401	246.307217256	245.06978343	209.03797132	197.738505634	226.03012078	209.416295602	262.761720635	223.522554696	228.859065663	234.412489723	229.914154034	264.023993294	273.748510893	260.508112139	205.14399886	259.44861224	210.872381693	248.063876948	246.06016577	249.08723127	137.540042075	242.616342662	185.906303692	212.851678686	286.577360141
223.311553646	241.852206425	181.806630404	263.87688462	256.805503993	204.026901169	249.535118272	211.056547807	258.549115972	230.067906915	243.574575278	200.036424399	229.935032441	251.588410511	251.998498503	247.952511293	233.68320099	252.470227157	210.055185737	211.181613799	248.430197531	261.416605959	258.584276034	324.073016144	234.593298691	260.62367542	230.386919026	260.697739705	221.294994873	252.166610922	253.491654757	252.244511492	227.791065392	248.010306276	261.426815442	258.535631067	255.601493924	160.095366515	208.644107037	236.862022717	224.752273275	209.514327596	253.67615616	174.250322371	178.413888343	200.462236711	201.212218616	261.17381366	219.955362057	217.584207151	201.371829916	201.28815816	241.065085108	255.983218412	250.131673766	221.457998466	235.283642497	216.83076754	229.676058834	240.133606475	223.652856937	119.429184293	215.866698326	170.749634939	231.221339684	258.546947134
233.697293164	199.131508421	203.810020939	261.609706442	245.735545962	205.953551823	257.818307078	209.434794039	260.786899114	239.464940625	260.772140988	231.54106545	229.260379844	246.200269441	235.83791385	226.066838817	246.947010841	265.429445922	222.569402622	212.042181949	250.225009848	256.867874701	256.944817745	234.593298691	324.073016144	260.969811201	236.111639754	253.580420058	233.706991841	266.718936285	265.609223561	249.65189586	221.130862218	254.352802307	247.59215445	260.135574271	266.703644487	198.327412415	209.406387542	242.733773842	213.476367499	213.676511585	243.632641188	185.374141665	198.946875987	230.894630334	199.164166122	258.34453753	213.718644442	226.564859849	224.639794411	253.585639511	259.001167558	248.965958183	220.766553693	189.396622996	229.442956347	239.441826289	243.919653968	270.204993845	227.608506377	171.008722776	229.883251076	207.886015626	255.451966027	254.202453315
248.478892046	233.582063074	192.145030503	274.829095922	259.025583932	225.356278124	277.76519115	223.345407717	289.23523962	243.896952233	279.366768436	239.267787781	233.062849239	285.709674654	276.569314574	257.278227145	273.138041275	264.994919086	249.844481386	265.653619278	267.447512915	288.910334	288.810845304	260.62367542	260.969811201	324.073016144	264.871742774	288.824343769	254.820827664	266.758228629	295.553936342	238.952192651	235.297700088	275.131057816	261.868870164	285.568727395	290.609990538	169.040618555	237.314005085	238.246610441	233.898610087	240.685002789	236.791495411	230.54321397	214.31265607	227.334911218	221.876834019	266.963723127	218.835646837	230.57135967	247.548395705	242.858077625	271.495891857	279.426852427	266.807199176	211.166495724	270.271204021	245.506311469	259.858190954	258.196278181	258.414673613	151.581923378	248.555024182	206.139668008	224.329904193	275.5198821
239.017561132	170.128190732	204.363746848	229.453143714	222.445039444	229.644674042	261.029934125	206.400156395	266.728719396	231.205459135	272.092767967	217.876417963	207.514553004	241.931436581	270.984125565	250.036011152	234.278225588	265.468662245	206.511042085	218.384243326	236.647469536	264.261617147	263.453779922	230.386919026	236.111639754	264.871742774	324.073016144	259.18931682	233.912479292	231.18390399	241.892747118	211.408483369	251.761246097	226.08369526	236.314975701	258.676235903	248.83263198	226.628492924	209.272309395	222.812880336	207.502861426	214.240528742	224.269366883	191.591869631	201.468267657	222.924032153	212.147308976	256.170802804	191.137094167	202.119348137	225.635815254	231.605025851	255.337378372	252.922533272	243.026441243	170.141726502	249.138360931	218.664852679	235.713801813	252.889326818	232.60660123	185.645899544	228.119642297	217.497903008	203.1839037	271.749339395
241.291649535	222.58710935	195.101725675	270.234996036	257.430797746	213.575944226	270.250247353	210.289916618	278.181930192	231.542744934	272.141073065	232.629989162	231.139713329	280.941555984	268.617492239	263.552635239	271.203607026	269.106497054	244.786544765	248.438689493	267.993545631	281.696808658	278.869920704	260.697739705	253.580420058	288.824343769	259.18931682	324.073016144	241.485385492	259.931310166	292.126313021	234.492850527	228.038576276	267.142452962	262.542636499	280.742120226	281.142596975	166.595596938	223.049885011	242.149699889	231.248459959	238.825546669	247.042395715	225.768345088	203.404533983	219.429111923	218.681637455	267.507408807	224.573360135	220.592432331	239.437432918	235.478564452	265.821406382	273.679374231	261.356832278	208.131575961	257.576530399	233.004531752	248.699906545	251.707361786	254.322938551	140.294184404	240.451910913	201.800795307	222.597140195	278.113827694
238.457279832	181.389350101	209.152704012	214.835689462	197.550243225	213.737394295	240.245792818	235.854106755	248.783987821	238.209047859	261.287188949	231.077473059	176.220776262	237.268100624	246.660255111	219.988604092	234.458609354	222.800664639	195.199036827	212.625927154	210.451197156	256.19981969	252.723560954	221.294994873	233.706991841	254.820827664	233.912479292	241.485385492	324.073016144	236.991836582	246.832857235	180.761810482	242.797637019	214.148604551	217.022772221	242.018566541	241.812160068	171.28605836	176.296113948	209.985956498	180.883636721	186.783270844	213.90825667	187.691708998	229.895133269	220.98675758	207.590692278	212.152617177	191.620060498	224.833236737	221.150198416	219.328668868	219.132200429	219.739042916	216.134050972	192.988828584	212.643659896	201.00208959	239.998696808	216.578403041	232.300144331	165.836696335	230.916994711	177.536323604	167.062702017	250.416641727
221.873286108	226.993518579	187.343638583	265.876927252	249.22162652	221.048238336	256.326209703	221.840026612	257.88811206	231.843590657	258.183287681	218.874071514	224.327144284	258.448116095	248.594607338	253.539313365	245.081640368	255.982592066	219.108329278	224.302183952	246.308690669	269.355076935	260.144196346	252.166610922	266.718936285	266.758228629	231.18390399	259.931310166	236.991836582	324.073016144	268.914543717	243.473828693	227.912800783	257.688563566	247.269463374	262.476065867	266.680876789	167.275808244	202.471161307	241.348662805	215.33121505	211.208078382	237.890803844	190.212526863	206.882245262	213.426712148	210.859572089	261.129254087	212.935926986	219.950373964	229.837620652	219.987938515	247.674701372	259.829529786	241.436347625	204.103035978	244.276298366	224.830887813	243.56058825	248.715910141	234.83135916	143.717152964	229.398531361	187.171420113	230.027104007	257.357715532
245.184076864	243.987397749	180.909846927	285.219073587	267.846056345	207.025640905	279.24971986	210.716497024	283.593543528	231.502693521	272.820628802	227.130997438	247.875396418	283.790757653	264.297102587	256.895216806	276.835258109	261.520615917	269.589732895	270.395414948	276.326291944	287.607650496	284.286276933	253.491654757	265.609223561	295.553936342	241.892747118	292.126313021	246.832857235	268.914543717	324.073016144	243.294941549	217.652299495	290.241685554	272.096448833	280.000496298	296.947175354	153.39519704	241.487240608	232.486789939	244.680374511	254.697472928	239.515699038	221.378822852	196.235475001	213.920666648	196.080092414	268.167447923	223.126717046	220.509732519	238.215803229	229.925524679	260.00765575	277.365711954	252.773471489	197.758330858	248.713941714	236.34284458	250.156933542	252.136248835	245.8608508	119.087988168	238.902437256	178.316631812	231.435341506	271.28496608
