Tissue	braincortex
N_samples	95
Chr	8
Gene	ENSG00000161016.11
SNP	rs2954654
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000171863.8	ENSG00000130255.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000196683.6	ENSG00000142676.8	ENSG00000198242.9	ENSG00000122026.6	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000140264.15	ENSG00000142937.7	ENSG00000265681.2	ENSG00000232112.3	ENSG00000063177.8	ENSG00000087086.9	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000143947.8	ENSG00000108107.8	ENSG00000229117.4	ENSG00000092841.14	ENSG00000087250.4	ENSG00000008988.5	ENSG00000168309.12	ENSG00000083845.4	ENSG00000139970.12	ENSG00000171858.13	ENSG00000133318.9	ENSG00000014641.13	ENSG00000149806.6	ENSG00000174444.10	ENSG00000084207.11	ENSG00000137818.7	ENSG00000172809.8	ENSG00000149273.10	ENSG00000067715.9	ENSG00000138326.14	ENSG00000186468.8	ENSG00000167526.9	ENSG00000156482.6	ENSG00000114391.8	ENSG00000109475.12	ENSG00000118181.6	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000136854.13	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000204628.7	ENSG00000182899.10	ENSG00000197756.5	ENSG00000172428.6
Gene expression stats (Y^T * Y): 
63.5614836849	62.6759225194	67.7946134652	57.8513444488	64.1452570596	57.6494802025	60.2440863396	67.5072127175	59.1994032531	65.3440285548	87.3684685627	63.9919290726	61.4279603615	51.512020837	66.9706590161	62.9213083203	51.9095182915	64.1814312806	70.7783348464	61.5233484021	62.8054991017	67.6620886234	65.5471705115	62.3277924952	66.2410518835	55.8046919546	64.5138667914	66.3873505077	64.2089563615	50.2683365915	59.906333232	59.9184435937	41.7700895717	63.2494073743	50.1491018561	65.3615160665	66.9691763593	62.9206773377	62.1250707323	56.0540165291	64.4440526627	64.588487592	68.6202301127	63.600179358	52.9357372368	42.6743700873	60.7576897963	39.7318278288	69.2734816768	-37.1888566561	58.1281231424	-39.5895451911	-37.1031255237	65.8310321023	59.7117501225	37.2207450256	60.487236546	64.3013889969	67.3113157123	-37.8943261539	52.9445690578	64.2927635924	63.9204582786	58.5366753962	58.7189794147	54.9111511755	54.5434227631	56.8486034543	63.481588493	66.6131399423	-42.5338737933	65.3892092561	66.1289129484	51.0015006606	68.371744279	57.6622903249	53.0415895147	61.1509392946	60.4345387594	48.7479179831
59.0309260289	62.6038201961	59.3353427854	73.7960302243	61.524766444	75.4269872692	76.2182204707	79.2736502133	78.4292994591	68.2549860119	63.9919290726	87.3684685627	80.159048015	49.9622822626	77.6868221043	74.6648723367	46.6116019112	75.8627591248	74.845670546	62.8290669795	76.2491620173	74.8261176342	67.5783272776	67.9739023671	73.6515240072	68.7567075237	68.9489481995	78.6229824411	70.563048942	53.3961516604	79.0283065534	79.0544465751	47.4195943817	73.5552677149	61.2454613185	70.1231006201	77.4839473608	77.3450162892	68.4879561762	72.7310213052	65.0496299742	77.88872107	66.9463128612	69.9437300448	51.0885050568	44.9387404795	78.0006272429	57.8405293703	69.8551886283	-47.0728055796	66.0684465536	-43.0775821705	-44.0059350873	63.2343342749	72.6365075965	34.1645584528	67.1897381003	72.3972975902	78.2675415605	-40.1221595141	76.7940360259	77.6254743247	67.126839773	79.2425164881	78.5622467318	75.3989184932	73.1494145862	69.1083947598	73.0702079435	66.8096870849	-52.2871474162	75.0753718067	69.3247508992	47.8995170124	63.204513255	61.398808511	59.5444055933	78.1366889874	63.7051402113	53.5864880812
64.4745936653	65.5989160039	60.122697234	72.42184159	61.1209415933	74.009350534	78.0619751446	79.6173294111	76.0074099635	67.0950992437	61.4279603615	80.159048015	87.3684685627	47.5088560371	80.7691356196	78.0454559753	50.7646732199	77.4452687152	72.2248508862	61.7893986808	72.3365341174	80.511404752	66.4535548846	70.7549765614	75.5122095973	64.6473697906	72.9201612322	77.3848973393	74.1681702202	57.3416795665	82.15759546	79.1767693794	48.0139313683	75.2040787494	68.239655691	74.6071999547	79.1662248423	76.5072315391	64.2387545712	75.9060833607	65.7507913204	77.5960993071	71.0539966311	68.3181302409	49.3194361269	46.1991703593	77.5261395306	65.1159524992	67.5903433097	-56.230861613	63.9926008314	-52.5801009422	-50.8749587692	64.7096924209	71.2331115321	36.288918016	69.7377041041	74.6752979204	78.5071993959	-43.6625489772	77.0267715592	73.9115527662	67.7115336076	84.0098873082	76.5430515959	76.723162688	76.7353751339	64.759807305	74.572641836	65.0615818142	-56.2079145047	78.131366629	66.442771755	52.825096756	65.6721670098	65.6788052984	54.7481316549	75.0611718377	61.4802702622	49.7346449874
60.8236211109	54.1912666054	43.4156463011	56.2798309915	55.7359776089	48.6415818523	49.5248739656	59.4126895493	44.1104462557	49.8958620513	51.512020837	49.9622822626	47.5088560371	87.3684685627	50.2216153206	59.7297785253	55.3924269541	49.0831480103	53.8825180933	40.5034353994	56.1492777048	51.2388070274	48.5517758462	48.5786992661	58.5749580249	50.3694707687	65.3876747649	55.2179425602	56.9654747339	49.8660495481	47.5267072725	49.5001745862	53.6022250184	44.365044717	31.4758827402	57.4001932259	55.6993316685	53.8620539509	45.7297603159	51.2595357976	51.7632395224	54.5983821762	47.4497571389	57.4192701724	45.513097424	42.931180107	45.9295616618	36.6511992846	46.0887718857	-41.1504395066	61.3765389192	-38.8045826484	-40.787248354	58.1757064131	38.8999905926	40.7959526705	58.1589434503	61.498471299	54.4310922512	-44.3270432348	46.7295470421	50.6929240648	50.9940221544	47.5797384552	47.6204392498	47.6012089874	46.0242558157	35.2187552645	53.1377566815	52.0055695004	-42.9726586823	48.3669368966	47.2880088451	44.6441993626	54.0225161707	44.6834531321	26.8503003073	54.7163275339	52.8622172636	50.1808027242
66.4048372804	67.2894954368	63.5444235428	66.3814274746	60.9921061002	69.2714450708	77.9910848501	77.4458782105	70.0800831824	68.4466631596	66.9706590161	77.6868221043	80.7691356196	50.2216153206	87.3684685627	75.0728969604	54.2726396726	75.5611232123	74.7823677876	63.1286233524	70.8320133883	82.217828392	66.181495983	72.887189804	76.0366873482	60.7771467172	73.7213922869	73.0587163184	75.1144881812	55.9655180573	78.6035775855	74.9089023135	43.8729865792	73.2629669758	65.3729678364	76.1984289574	79.0881498887	77.8313380398	64.7199587665	71.0987002765	69.2673522906	76.2979139368	73.3336196004	69.0887111182	55.2875293003	44.6224559752	73.285066301	57.2676431667	72.5442820333	-56.9728428022	63.8872724945	-51.427507758	-53.9937192504	67.4832924173	70.5819760396	37.9626811355	69.2306349921	74.5335845318	79.1977548821	-46.2539487896	69.8930968891	74.3515053796	70.5844875661	80.6157647213	69.2280771219	69.1292157228	68.4461610994	61.3850856405	73.5923970412	66.9254298464	-55.7087498914	80.8753048502	68.3019418221	57.8445656859	70.115268854	62.8783973009	54.9260212966	68.8530899002	68.1573006821	46.1174750848
72.9023199376	69.5795598495	59.7934155376	69.3060770425	68.3944074909	68.0861316462	73.6587269358	77.9330138513	67.7650498876	67.9555530059	62.9213083203	74.6648723367	78.0454559753	59.7297785253	75.0728969604	87.3684685627	56.8359443434	73.69862719	70.4528407197	57.0681409206	72.9540026283	76.4566320844	63.8313248265	67.0851553292	75.2922213031	61.4892182194	77.9551521376	75.1316986595	76.0246969022	62.284470792	74.1471068975	74.5244006632	61.6416255451	71.8015809299	63.2696120421	77.4397771323	78.1755633911	72.8649420713	64.51506302	70.6198817763	63.6218247626	74.7743022878	71.8230196628	71.9543284371	49.2679516999	58.7472100762	69.1807160121	69.3011046521	61.1903348791	-63.357174148	66.7853364693	-57.0054800852	-57.6970958291	68.9426683558	61.9179729461	48.8819244626	75.6516289072	77.3179570892	74.5429800788	-53.5865133595	71.7709988493	73.6890722702	69.0845160927	77.1727041328	69.2611547242	69.9475417599	73.8613318943	56.1480609809	72.6094751426	66.3924730614	-56.8055868069	72.1308857114	62.667243189	55.1395121378	68.5029300957	61.0412576839	46.4220518258	73.5932974683	62.6113946475	57.328859226
68.3566724443	54.9748112962	55.1985986679	45.6444236389	54.0581937201	39.0568535044	45.8740049115	53.7504118577	31.2738976918	52.3102299557	51.9095182915	46.6116019112	50.7646732199	55.3924269541	54.2726396726	56.8359443434	87.3684685627	48.8905735595	48.1083668909	33.3697930599	51.3946078598	56.0612366315	42.9293767725	46.8845943936	60.2216760283	32.6229742223	68.543248614	47.2549260183	65.9178151447	50.3973758094	45.7791829565	52.4705230547	41.0801723301	44.6387647155	45.8923033406	66.7943790644	51.781388918	43.5664323994	43.4947813958	40.1451137209	48.6467665057	51.0637180212	57.5319392753	61.9303779162	50.0477107119	48.9451165365	36.4851514089	42.2184507402	43.9501674636	-51.0422631835	44.5472370832	-49.5897173201	-57.1310463456	62.8214502057	40.8058676012	49.9736205384	60.1170269668	62.1544336868	54.9555819497	-51.7238233586	35.8934674095	51.1624262666	49.0329239715	51.3663341329	39.9388508848	31.3518096598	33.5314182945	33.3336833753	45.6978974895	46.9241419277	-42.9431302609	50.0018481733	51.4185033971	52.9077014388	59.3940738363	39.1831392909	28.1674300522	39.2488401677	54.1526737808	33.2439867373
62.539265512	63.3690913604	63.0456460262	73.983472428	67.3358467464	68.5468672959	74.3300516463	78.2218842084	70.4786636934	66.6036315649	64.1814312806	75.8627591248	77.4452687152	49.0831480103	75.5611232123	73.69862719	48.8905735595	87.3684685627	71.8978575381	59.6979633842	69.8303336555	76.4115349495	68.1281188492	66.7036139928	72.6700613646	67.1548573845	71.2948262501	76.7635606385	72.1430369656	55.0729994372	75.1520532897	73.8855673365	49.8887863208	72.4156430174	57.8158174115	70.7692545642	76.0933212469	73.2826717478	64.0290364043	71.9179625701	64.858522801	71.4961702303	68.6295216747	72.2445328799	47.1148504447	50.4638553673	71.3150902908	56.2268182691	70.0083026639	-51.7327502822	64.4962583002	-55.104918121	-47.8386448527	67.5837302332	61.1447337255	35.4963515331	67.3322593776	73.780683082	73.5044423421	-50.9312836854	68.9067979081	69.0094416094	65.6056048266	74.4124892404	72.4751078131	70.7359743017	70.8941795765	63.0664642813	72.2377473303	65.7803925434	-58.1006736711	69.8034433474	66.9305902683	53.2290541276	68.8636446745	62.9244286782	58.2399040156	71.9652276114	59.6309985533	51.8351608127
62.6010465362	72.0856170877	65.0654265439	66.5122455666	70.4447604784	66.6055039694	74.0354847676	75.9367297079	70.8844125613	73.6019767463	70.7783348464	74.845670546	72.2248508862	53.8825180933	74.7823677876	70.4528407197	48.1083668909	71.8978575381	87.3684685627	65.730264549	69.2491626557	72.7403228914	72.0381481952	70.4752709086	73.4335162389	64.6375444684	67.7730265592	79.6200006894	71.4969065151	54.8776131238	73.7317324599	71.2977798248	52.6637440976	77.0755300856	61.2597522633	69.2800905372	74.8741597503	78.2986034218	72.4409219381	69.8877808183	72.5093730541	72.3661515675	72.4351662864	70.1098196769	50.0203020481	52.1783100792	71.3530448593	51.7374337795	74.3776858182	-50.2705874253	70.6929045803	-49.2938774943	-43.6717538043	70.3172848382	63.1354328738	36.2402737105	69.1004058478	72.3918240845	73.8205674393	-47.5740078117	67.4488736566	69.6778611339	76.4126793302	70.7702464882	72.5102569466	69.696089976	66.7665907203	66.5406198457	79.0505080783	68.1274111328	-59.0838350772	74.3174821342	69.3751259199	46.4068184202	68.750688574	69.0341013427	54.8916852434	73.3117589182	64.1348308721	63.9869743898
40.8319961814	46.9276384006	51.0455412167	54.4442305679	47.5147948875	64.5261719931	56.4408524601	62.3291727146	64.867889373	59.9359873741	61.5233484021	62.8290669795	61.7893986808	40.5034353994	63.1286233524	57.0681409206	33.3697930599	59.6979633842	65.730264549	87.3684685627	63.0633447974	58.2480328974	64.270557665	69.217048064	53.9789265632	61.4372821749	49.6701019672	61.7880777592	51.7207964787	27.1198155534	64.5399072209	66.6816967699	33.8104188758	57.960732101	51.4035232316	53.6157170179	57.8476642068	64.7599829411	57.9803775185	58.1957487436	56.8793539343	65.2202666915	57.586247314	62.2031393675	34.9832214205	26.6691215741	64.8082939115	37.8389547601	67.1836564722	-24.7068358985	49.9351173549	-24.095268413	-21.2414019271	51.4084144681	65.9033348	25.5647660855	46.3319068704	52.3499602771	61.9423737237	-26.9769072072	60.8313894014	59.9910012614	56.5199870568	59.1818687534	62.0797941534	58.5457859327	56.9221254861	67.5274112106	57.5558581112	64.5661139615	-29.9518456238	63.0771994119	68.2817531133	25.8987284431	58.3649459339	58.3517958592	52.8989881391	59.4902885608	53.4993027802	39.9627518845
62.2229346732	61.8871808819	56.6682579126	73.2205725801	65.332953227	70.7144983432	67.0545184619	78.3643928995	69.1991273576	68.6714207776	62.8054991017	76.2491620173	72.3365341174	56.1492777048	70.8320133883	72.9540026283	51.3946078598	69.8303336555	69.2491626557	63.0633447974	87.3684685627	70.9105406467	61.4495953121	68.9190471634	70.4549526493	71.3482672702	68.9327385026	75.3364935876	67.134803415	51.4868419726	77.0022256377	77.2213926889	51.0177113	67.7219750384	56.0477695698	69.375803927	74.342591023	70.4328818305	64.6281431056	70.0186457306	58.4662821118	72.828925253	65.2140022258	73.2288925388	49.5061773362	49.7499040965	68.3816969529	57.489351424	66.7538028829	-38.7045314244	67.1753280172	-34.8975836507	-38.6396100953	64.0930310379	69.0312291041	44.8203553176	63.9711571798	73.2242771849	73.8207081582	-39.2800952846	73.7379477216	70.5379414507	65.4108751141	71.3397860464	74.5653946363	70.3513732254	67.5413665085	62.3735979339	69.3528011261	66.121829523	-43.4110673538	65.4951743432	72.6747728792	50.7499660204	66.3033971644	61.8711406017	53.4354533462	74.735806092	67.0966062793	55.3041074065
