Tissue	braincerebellum
N_samples	102
Chr	19
Gene	ENSG00000105695.10
SNP	rs113355531
Gene_list	ENSG00000141934.5	ENSG00000179403.10	ENSG00000129757.8	ENSG00000162073.9	ENSG00000177105.9	ENSG00000166394.10	ENSG00000109099.9	ENSG00000117115.8	ENSG00000151552.7	ENSG00000129538.9	ENSG00000150867.9	ENSG00000166091.15	ENSG00000158865.8	ENSG00000204655.7	ENSG00000126860.7	ENSG00000184007.13	ENSG00000175130.6	ENSG00000105695.10	ENSG00000012124.10	ENSG00000105290.7	ENSG00000011426.6	ENSG00000128283.6	ENSG00000100146.12	ENSG00000167641.6	ENSG00000168314.13	ENSG00000146122.12	ENSG00000173786.12	ENSG00000049089.9	ENSG00000092529.18	ENSG00000010282.10	ENSG00000079435.5	ENSG00000179178.6	ENSG00000066322.8	ENSG00000244274.3	ENSG00000086205.12	ENSG00000167755.9	ENSG00000064787.8	ENSG00000134851.8	ENSG00000065361.10	ENSG00000102934.5	ENSG00000092758.11	ENSG00000124920.9	ENSG00000176485.6	ENSG00000126803.8	ENSG00000172508.6	ENSG00000150656.10	ENSG00000141540.6	ENSG00000114993.11	ENSG00000197971.10	ENSG00000103089.4	ENSG00000141524.11	ENSG00000204278.8	ENSG00000164176.8	ENSG00000073417.10	ENSG00000104267.5	ENSG00000118785.9	ENSG00000187764.7	ENSG00000172005.6	ENSG00000197430.6	ENSG00000080822.12	ENSG00000203485.8	ENSG00000070214.11	ENSG00000139433.5	ENSG00000198121.9	ENSG00000174607.6	ENSG00000136867.6	ENSG00000187164.13	ENSG00000136960.8	ENSG00000170775.2	ENSG00000107902.9	ENSG00000167123.14	ENSG00000091513.10	ENSG00000126878.8	ENSG00000104419.10	ENSG00000148826.6	ENSG00000169554.12	ENSG00000132702.8	ENSG00000136541.10	ENSG00000164124.6	ENSG00000013297.6	ENSG00000117266.11	ENSG00000196187.7	ENSG00000116574.4	ENSG00000115468.7
Gene expression stats (Y^T * Y): 
70.9301229856	51.0096246036	59.6157481733	60.5142204274	67.7313388845	51.59027401	60.4974546404	57.3249983861	67.2534810642	61.5903387265	94.2403082206	67.9824881346	69.1668372141	78.7200967962	79.4576895276	66.6182841683	52.6326427114	79.6133485528	77.1601817536	55.8322352863	77.2776033238	76.7647096286	75.9952655738	69.4743088245	60.3593724367	68.8773862902	67.3267788934	70.6237143196	70.9075626129	53.0369258469	68.2817663012	59.7657842745	73.5240274468	45.2932672873	65.9487857355	80.2445600963	60.4985859487	63.0915318728	77.985123682	76.6682446771	51.5745976935	83.3041149778	72.5175512885	79.9911092469	75.0330181594	73.062952935	78.9608706572	69.914043397	65.0477806321	81.9226697187	65.2099876361	73.6030920227	66.5012423288	62.2040606432	54.9452402029	68.8167192039	60.9934120344	72.6907904945	75.1865234589	70.1237795227	68.766157887	78.6385755893	59.8230717168	67.0017471364	69.6031639525	66.1373945206	67.4204298617	80.056531026	69.8058500081	59.6994193069	59.577883189	74.9748400395	49.4195455027	68.516888996	79.1010135736	63.1940171745	71.1026415646	79.5893838672	76.2177814882	68.7121819883	66.6647390336	68.3442743021	70.1527161617	70.9821373218
62.3093990544	48.2439838105	44.9688219057	52.8269859843	63.3375645573	51.9497341719	67.1989649106	53.7745250601	48.529274163	54.5876576674	67.9824881346	94.2403082206	47.7790499425	61.4213145462	62.7753283693	46.0609154606	56.5291690316	70.4848188264	64.7813700771	49.9823875433	57.1700456877	64.0250050553	68.1313101088	56.2833998202	47.8386587506	56.7836508494	60.3305154281	65.1450854962	62.1348779598	43.9915780295	51.247845608	57.6883298484	64.5310701751	44.324403373	65.8905578006	68.0510414296	48.2558490382	40.2038617535	63.8106016988	73.3559719132	46.6370983888	65.97730283	60.636219558	68.7037550496	63.8972927568	52.9500968539	69.3633304203	58.5741243034	49.5065214347	69.24960995	44.7940625863	64.4462513639	53.6915169918	56.6455223807	39.1179512289	48.0189037714	49.7836972639	74.7582557364	65.887972553	57.9431399588	53.2732656321	63.6815172455	62.8689646872	49.1150604315	54.0020720906	57.8864532639	51.7609547112	63.3174315655	61.4349721436	51.0935206381	50.8206619673	58.8373707964	37.44767296	50.1502336321	60.5313267763	51.1087081518	59.6335062684	58.8108936377	68.7207140313	53.7307249164	46.2043032629	53.5419635212	50.7708387335	58.1187216676
65.0034032939	43.6380340181	69.5375503603	56.3887936604	57.2323008154	49.3423955078	42.0309879667	61.3552124949	65.190469492	51.4009544737	69.1668372141	47.7790499425	94.2403082206	65.0825285393	67.372937044	66.378939165	42.5175265059	66.3208971593	69.4705360682	48.7339431854	73.2641079699	73.2233339717	66.106674928	67.2135331444	57.0080964268	67.1826605753	57.3898912851	74.8089130382	62.2432375607	58.1961937338	65.7197034095	45.4339499332	59.8711757615	40.2403224821	52.1402368422	74.3429748508	59.712188686	52.3774810175	64.8432052018	67.9162010413	54.3808452235	71.3694545488	60.8640376131	69.6589700711	68.1145388498	64.1957026078	63.4767254285	57.9183317467	61.9689481515	75.3171085957	63.9638732157	57.7403822278	56.004441065	52.4674761555	48.6416575486	56.4564327626	65.5535189964	54.6534878203	53.7301291805	56.0207630037	70.5206101754	70.3866709521	49.6971438415	65.193825549	62.0319905088	51.2688920448	63.6851374462	66.027490156	52.7746122892	60.563989883	48.1398532518	66.0127331536	57.1167630024	58.3587967294	78.1570510816	66.7833810222	58.6873152819	73.180399856	57.6877317295	59.1270290875	70.2524231034	63.1654923455	60.104047551	65.128436744
61.1276275031	49.6167435156	58.5387902386	61.6045640912	61.5361004707	53.8369747541	62.7624304927	53.4975344781	79.5674897877	80.5624392932	78.7200967962	61.4213145462	65.0825285393	94.2403082206	66.816834111	68.250890607	51.1384961299	86.0430651042	68.4075041667	65.9334194964	71.3819294419	71.6206022223	67.8310528261	79.1723543758	70.1235719285	63.0953108049	82.3687017595	71.1440871833	82.4375055155	65.7180833094	58.3517945802	49.0455147886	71.8467412891	67.1153253811	52.9037006541	81.4349040861	67.3319906552	56.011583138	63.9796600326	80.0151369927	59.2300483407	86.3358063143	75.6872950419	73.0334207403	85.3981811509	78.1888827005	72.2557314236	58.4587816351	72.0898423511	71.2927721212	66.3021843852	63.93919903	62.132665409	51.5741810279	57.4310030155	74.5242841843	67.0966909077	74.0019655376	71.611388484	75.7098609459	72.5949512935	71.8480848772	51.8886312418	65.0150444379	55.9096718758	57.2095025705	67.5253517487	77.7469542992	59.5371305082	67.2907007246	78.1968953412	87.26295108	66.5845325469	75.3252478915	76.3106288927	57.9218812786	70.2773611197	83.370886897	71.0384647881	79.1611669584	81.4096350638	77.5183045033	61.3425888779	71.1887693173
66.4177486246	44.3105877216	60.2677329174	49.7268327401	66.3497904607	55.0208055673	62.2175689089	61.362991466	57.8954324024	57.2095046242	79.4576895276	62.7753283693	67.372937044	66.816834111	94.2403082206	54.1549855439	50.0377441773	71.2757897804	69.1846584337	48.0881880121	82.6082787366	66.0507484885	70.9288780057	60.0726086536	48.0068500284	63.5543332602	63.3859450144	62.7004066959	59.5560093304	44.67604698	67.0132377748	63.7460174424	65.3910061045	40.284778985	70.2357513016	74.509299445	46.4103879312	54.0657327685	78.7250636424	71.2339852592	43.843177465	75.0633854069	66.0205010288	81.6737823918	63.9633260958	68.9225095117	79.3439661959	61.6188042243	50.3781223228	78.7616482195	54.1994582806	62.7322321237	75.0605374408	64.2967189725	60.4562168287	61.3164084887	52.7256663606	64.5370880073	67.2111889463	62.8524459249	65.2297804233	77.5413477611	57.8994892957	55.342920965	80.9196981592	66.3492697916	58.2806266298	82.1781071792	78.1293249162	53.764952853	48.9387788319	68.1226493947	42.7711053351	57.9817692906	66.7709827013	59.5291048877	62.12365197	75.3686890303	78.279823828	69.1965443717	55.7918674842	65.432628138	57.1345227148	64.327564064
47.205445126	40.5887517932	46.601702145	53.2649803124	51.1443270232	37.7468115533	43.5615782985	53.5428380949	69.5754063209	61.3613882865	66.6182841683	46.0609154606	66.378939165	68.250890607	54.1549855439	94.2403082206	36.8332451221	65.3200195997	56.6733975067	58.0063647419	58.4901579457	69.2566969244	52.9764114252	71.6652946144	68.6141431797	66.6903791873	60.0496442198	64.2163577733	65.7138666675	58.5186717965	49.2689844706	34.1515845032	60.0470602981	50.2098494077	39.4328350864	67.632776356	73.8654999122	45.9781232027	49.9693086982	64.3103712853	54.107951405	67.4562936119	68.0973728633	59.9108007725	68.7958622403	59.2098938022	53.6978027259	43.8436965847	71.8795863859	59.8845094384	62.2544976941	52.4758225877	44.6121094769	39.3234561371	41.7902196443	60.4090255363	59.8293224642	57.1334539671	58.4343553334	61.7074675665	67.9950037159	61.635081872	44.3545649002	75.5562236581	40.0797157256	36.3888833131	73.872123714	57.9726244321	39.550771346	65.8115052847	57.8946438126	66.2462585684	73.390868485	74.0516497361	68.0540733465	68.3675141067	55.1777137176	71.9421361737	49.5425676212	57.8698550251	65.8933002769	59.5662442781	54.0571395775	65.5584197924
38.7154108407	44.9138781521	43.1429765352	44.0115102342	48.8634448365	43.511313621	57.0273118062	47.388471461	49.0492287836	55.3710009829	52.6326427114	56.5291690316	42.5175265059	51.1384961299	50.0377441773	36.8332451221	94.2403082206	60.849730541	43.3571370247	62.4044393918	43.7848705579	51.7615382329	55.8200899577	57.7563484068	50.0893930702	47.9437122181	64.3958455363	50.092242384	50.9203866924	46.3655805184	42.5385203871	45.4743659266	51.9767145466	58.4163070019	51.3533994312	54.4655050099	45.6161986406	44.4649830884	46.5830123062	60.9313192719	42.5559858555	49.7704506071	50.1840484174	56.5675498924	52.2761076207	48.555154931	50.10103396	43.8594930072	47.7345916123	54.4670345168	35.8094365794	45.2901481319	46.787704988	43.2159363474	30.3707154374	44.2198811607	42.2061493319	65.3244309987	47.3584653364	57.4708867591	42.0541037484	53.7831920638	46.3276335288	43.1436610727	49.2247962477	43.3511785476	37.3495716261	52.0958521633	47.7872625972	57.2599722406	47.9335888905	56.7154385196	38.3151471569	51.1582532994	47.4288392387	36.1799792877	50.1626474042	49.8967337192	50.6549527469	49.6291246324	36.2592943584	38.8568639045	50.2965096426	39.124444269
67.1733700042	58.997158888	64.421608433	62.0156862601	69.8713635977	58.6020679008	69.1632610251	58.9691004582	74.8107753902	76.8575916548	79.6133485528	70.4848188264	66.3208971593	86.0430651042	71.2757897804	65.3200195997	60.849730541	94.2403082206	68.5316643033	62.3332696965	72.835989053	79.8298021622	75.8488921946	79.4472071391	63.3041758468	65.4975838189	83.0342051224	74.0842914617	79.3613836551	59.383185925	66.7627734229	60.4409194504	74.4032774568	57.238740534	60.8003797374	85.5730425094	60.347268548	58.7467498027	67.8508966492	84.8660084163	60.3078510213	86.2278890675	76.5770544887	81.7188647324	85.0673287953	79.6795792781	78.0374098265	60.02573244	64.429169758	80.4009531666	64.3223363566	67.9177087393	66.54924414	57.4848396836	60.2671700354	74.8131888906	61.1325006048	77.9489278337	74.6866043932	72.1483119904	70.9848989494	74.8671879266	59.0200744036	63.7667169813	64.1600275698	60.4741512775	64.9421763219	81.1512808203	70.1746696581	61.5037367393	71.4801525091	85.6896619949	57.9407689968	75.6613514584	77.3055012516	57.9121409229	70.9077356139	79.4943660454	76.5571137358	77.5473062505	72.8720241173	70.8852893166	61.2534666182	72.3349444753
70.3107618031	45.9247483032	56.8462306985	55.7473235592	68.1599797576	56.7081982269	52.3760149146	54.2487356896	56.6625741582	52.2007798195	77.1601817536	64.7813700771	69.4705360682	68.4075041667	69.1846584337	56.6733975067	43.3571370247	68.5316643033	94.2403082206	41.4387084903	69.6302885402	72.890881272	73.8046584795	64.060400422	48.6435659382	64.8013586174	55.2194526455	74.1900569644	67.9605524974	53.8067345703	63.0132033199	60.3850396905	66.1330062223	40.0387552848	68.8425881415	73.8314750565	51.4899459976	56.0179999802	81.4977181276	71.5154569032	53.8842626114	78.683432149	61.9548514147	71.2665260774	69.028345305	61.5173555717	72.7213652564	68.305371569	55.1572464955	78.7026772168	65.0576004549	75.4187638688	52.9356701379	66.964660095	45.3346778169	54.0812188745	66.3994718174	62.322687599	71.3107464172	57.7908855419	68.5124903533	71.2943747723	54.1218755655	55.3369750063	60.2432782034	66.9402501064	57.1517991689	69.6200152884	59.9517694628	53.6482873138	52.4193900918	63.1757194915	45.3700687853	54.5035396947	74.5027346625	63.7049752883	65.7676515868	66.6639677411	61.7605585685	57.0560066958	60.9266825961	66.4418517959	64.8378431725	60.2240050643
36.1895852122	42.5126619003	42.4816500665	47.0633254543	45.4736426538	37.6898760634	45.5780927919	49.6262843268	65.5643969527	63.5199223981	55.8322352863	49.9823875433	48.7339431854	65.9334194964	48.0881880121	58.0063647419	62.4044393918	62.3332696965	41.4387084903	94.2403082206	49.8768620366	51.816878442	53.2238938827	60.0754955558	63.1504850352	52.2555801577	67.623980611	51.3666816798	62.094466081	57.1553257505	42.0957344879	34.5873319597	55.5577475323	67.1331768767	41.6788836122	60.4858144828	60.4896790761	40.4352199302	42.1043086213	60.6721496569	44.1457651517	55.9194858851	59.0584712292	54.0834139485	60.7270320493	55.0464158109	42.6446107734	42.7981994002	66.7904462123	53.1312392535	37.8661605037	42.5110187653	49.4245378516	36.889240937	38.1553220284	53.464713873	53.7180391658	57.574851184	46.7144939768	51.9287200499	52.2202824263	52.9421748423	44.752461084	57.9263499729	43.3594816822	31.7518539184	56.829510093	55.2968386321	41.1346169165	64.9352895085	60.0074454168	67.5589666744	56.1168359996	64.4426339543	52.8751226462	41.3921706215	48.294536088	67.9792553576	49.2786262195	56.8126644391	59.4300730027	47.6148902068	53.0835887829	49.0965269184
