Tissue	braincerebellum
N_samples	102
Chr	9
Gene	ENSG00000070214.11
SNP	rs7853151
Gene_list	ENSG00000141934.5	ENSG00000129757.8	ENSG00000177105.9	ENSG00000166394.10	ENSG00000180739.12	ENSG00000109099.9	ENSG00000117115.8	ENSG00000151552.7	ENSG00000129538.9	ENSG00000084453.12	ENSG00000150867.9	ENSG00000166091.15	ENSG00000158865.8	ENSG00000204655.7	ENSG00000126860.7	ENSG00000184007.13	ENSG00000105695.10	ENSG00000012124.10	ENSG00000011426.6	ENSG00000128283.6	ENSG00000100146.12	ENSG00000167641.6	ENSG00000100242.11	ENSG00000146122.12	ENSG00000173786.12	ENSG00000049089.9	ENSG00000092529.18	ENSG00000079435.5	ENSG00000179178.6	ENSG00000066322.8	ENSG00000086205.12	ENSG00000167755.9	ENSG00000186417.9	ENSG00000064787.8	ENSG00000065361.10	ENSG00000102934.5	ENSG00000124920.9	ENSG00000176485.6	ENSG00000126803.8	ENSG00000172508.6	ENSG00000124374.8	ENSG00000150656.10	ENSG00000141540.6	ENSG00000114993.11	ENSG00000197971.10	ENSG00000103089.4	ENSG00000166348.13	ENSG00000141524.11	ENSG00000204278.8	ENSG00000164176.8	ENSG00000073417.10	ENSG00000104267.5	ENSG00000118785.9	ENSG00000187764.7	ENSG00000172005.6	ENSG00000197430.6	ENSG00000080822.12	ENSG00000071054.11	ENSG00000203485.8	ENSG00000070214.11	ENSG00000134243.7	ENSG00000198121.9	ENSG00000174607.6	ENSG00000136867.6	ENSG00000187164.13	ENSG00000136960.8	ENSG00000170775.2	ENSG00000107902.9	ENSG00000091513.10	ENSG00000104419.10	ENSG00000148826.6	ENSG00000169554.12	ENSG00000132702.8	ENSG00000136541.10	ENSG00000078269.9	ENSG00000164124.6	ENSG00000176381.4	ENSG00000013297.6	ENSG00000117266.11	ENSG00000196187.7	ENSG00000116574.4	ENSG00000115468.7
Gene expression stats (Y^T * Y): 
70.9301229856	59.6157481733	67.7313388845	51.59027401	60.8250733921	60.4974546404	57.3249983861	67.2534810642	61.5903387265	49.6756451809	94.2403082206	67.9824881346	69.1668372141	78.7200967962	79.4576895276	66.6182841683	79.6133485528	77.1601817536	77.2776033238	76.7647096286	75.9952655738	69.4743088245	55.996725372	68.8773862902	67.3267788934	70.6237143196	70.9075626129	68.2817663012	59.7657842745	73.5240274468	65.9487857355	80.2445600963	63.1456841181	60.4985859487	77.985123682	76.6682446771	83.3041149778	72.5175512885	79.9911092469	75.0330181594	59.1220677169	73.062952935	78.9608706572	69.914043397	65.0477806321	81.9226697187	57.1621838085	65.2099876361	73.6030920227	66.5012423288	62.2040606432	54.9452402029	68.8167192039	60.9934120344	72.6907904945	75.1865234589	70.1237795227	56.575522795	68.766157887	78.6385755893	59.5047688842	67.0017471364	69.6031639525	66.1373945206	67.4204298617	80.056531026	69.8058500081	59.6994193069	74.9748400395	68.516888996	79.1010135736	63.1940171745	71.1026415646	79.5893838672	62.2731561692	76.2177814882	63.1929204206	68.7121819883	66.6647390336	68.3442743021	70.1527161617	70.9821373218
62.3093990544	44.9688219057	63.3375645573	51.9497341719	47.7614245108	67.1989649106	53.7745250601	48.529274163	54.5876576674	48.7426438358	67.9824881346	94.2403082206	47.7790499425	61.4213145462	62.7753283693	46.0609154606	70.4848188264	64.7813700771	57.1700456877	64.0250050553	68.1313101088	56.2833998202	46.2521305587	56.7836508494	60.3305154281	65.1450854962	62.1348779598	51.247845608	57.6883298484	64.5310701751	65.8905578006	68.0510414296	57.7131796069	48.2558490382	63.8106016988	73.3559719132	65.97730283	60.636219558	68.7037550496	63.8972927568	49.9227177072	52.9500968539	69.3633304203	58.5741243034	49.5065214347	69.24960995	38.1936422847	44.7940625863	64.4462513639	53.6915169918	56.6455223807	39.1179512289	48.0189037714	49.7836972639	74.7582557364	65.887972553	57.9431399588	46.8688159447	53.2732656321	63.6815172455	49.7120895331	49.1150604315	54.0020720906	57.8864532639	51.7609547112	63.3174315655	61.4349721436	51.0935206381	58.8373707964	50.1502336321	60.5313267763	51.1087081518	59.6335062684	58.8108936377	45.9427533796	68.7207140313	53.5467617322	53.7307249164	46.2043032629	53.5419635212	50.7708387335	58.1187216676
65.0034032939	69.5375503603	57.2323008154	49.3423955078	64.1657658154	42.0309879667	61.3552124949	65.190469492	51.4009544737	49.9395859252	69.1668372141	47.7790499425	94.2403082206	65.0825285393	67.372937044	66.378939165	66.3208971593	69.4705360682	73.2641079699	73.2233339717	66.106674928	67.2135331444	46.4114364679	67.1826605753	57.3898912851	74.8089130382	62.2432375607	65.7197034095	45.4339499332	59.8711757615	52.1402368422	74.3429748508	53.6423917554	59.712188686	64.8432052018	67.9162010413	71.3694545488	60.8640376131	69.6589700711	68.1145388498	70.7736241	64.1957026078	63.4767254285	57.9183317467	61.9689481515	75.3171085957	60.5261260252	63.9638732157	57.7403822278	56.004441065	52.4674761555	48.6416575486	56.4564327626	65.5535189964	54.6534878203	53.7301291805	56.0207630037	54.6158675536	70.5206101754	70.3866709521	54.457448253	65.193825549	62.0319905088	51.2688920448	63.6851374462	66.027490156	52.7746122892	60.563989883	66.0127331536	58.3587967294	78.1570510816	66.7833810222	58.6873152819	73.180399856	65.3977763978	57.6877317295	52.623451576	59.1270290875	70.2524231034	63.1654923455	60.104047551	65.128436744
61.1276275031	58.5387902386	61.5361004707	53.8369747541	46.2824575755	62.7624304927	53.4975344781	79.5674897877	80.5624392932	40.4702195199	78.7200967962	61.4213145462	65.0825285393	94.2403082206	66.816834111	68.250890607	86.0430651042	68.4075041667	71.3819294419	71.6206022223	67.8310528261	79.1723543758	49.0257094081	63.0953108049	82.3687017595	71.1440871833	82.4375055155	58.3517945802	49.0455147886	71.8467412891	52.9037006541	81.4349040861	45.4278893685	67.3319906552	63.9796600326	80.0151369927	86.3358063143	75.6872950419	73.0334207403	85.3981811509	52.735914101	78.1888827005	72.2557314236	58.4587816351	72.0898423511	71.2927721212	51.6898879079	66.3021843852	63.93919903	62.132665409	51.5741810279	57.4310030155	74.5242841843	67.0966909077	74.0019655376	71.611388484	75.7098609459	55.6341928818	72.5949512935	71.8480848772	44.801448564	65.0150444379	55.9096718758	57.2095025705	67.5253517487	77.7469542992	59.5371305082	67.2907007246	87.26295108	75.3252478915	76.3106288927	57.9218812786	70.2773611197	83.370886897	49.713963036	71.0384647881	46.2332379639	79.1611669584	81.4096350638	77.5183045033	61.3425888779	71.1887693173
66.4177486246	60.2677329174	66.3497904607	55.0208055673	58.4778017227	62.2175689089	61.362991466	57.8954324024	57.2095046242	51.7897752484	79.4576895276	62.7753283693	67.372937044	66.816834111	94.2403082206	54.1549855439	71.2757897804	69.1846584337	82.6082787366	66.0507484885	70.9288780057	60.0726086536	54.0619168413	63.5543332602	63.3859450144	62.7004066959	59.5560093304	67.0132377748	63.7460174424	65.3910061045	70.2357513016	74.509299445	71.0669166879	46.4103879312	78.7250636424	71.2339852592	75.0633854069	66.0205010288	81.6737823918	63.9633260958	56.417706256	68.9225095117	79.3439661959	61.6188042243	50.3781223228	78.7616482195	59.8799503951	54.1994582806	62.7322321237	75.0605374408	64.2967189725	60.4562168287	61.3164084887	52.7256663606	64.5370880073	67.2111889463	62.8524459249	43.8895791963	65.2297804233	77.5413477611	59.7303650918	55.342920965	80.9196981592	66.3492697916	58.2806266298	82.1781071792	78.1293249162	53.764952853	68.1226493947	57.9817692906	66.7709827013	59.5291048877	62.12365197	75.3686890303	60.7131583248	78.279823828	64.7975727875	69.1965443717	55.7918674842	65.432628138	57.1345227148	64.327564064
47.205445126	46.601702145	51.1443270232	37.7468115533	44.7331591878	43.5615782985	53.5428380949	69.5754063209	61.3613882865	44.612210237	66.6182841683	46.0609154606	66.378939165	68.250890607	54.1549855439	94.2403082206	65.3200195997	56.6733975067	58.4901579457	69.2566969244	52.9764114252	71.6652946144	43.7353736836	66.6903791873	60.0496442198	64.2163577733	65.7138666675	49.2689844706	34.1515845032	60.0470602981	39.4328350864	67.632776356	34.5410445764	73.8654999122	49.9693086982	64.3103712853	67.4562936119	68.0973728633	59.9108007725	68.7958622403	64.0899900658	59.2098938022	53.6978027259	43.8436965847	71.8795863859	59.8845094384	49.5017374323	62.2544976941	52.4758225877	44.6121094769	39.3234561371	41.7902196443	60.4090255363	59.8293224642	57.1334539671	58.4343553334	61.7074675665	67.1383916204	67.9950037159	61.635081872	44.8285793587	75.5562236581	40.0797157256	36.3888833131	73.872123714	57.9726244321	39.550771346	65.8115052847	66.2462585684	74.0516497361	68.0540733465	68.3675141067	55.1777137176	71.9421361737	46.4692013579	49.5425676212	36.0005667544	57.8698550251	65.8933002769	59.5662442781	54.0571395775	65.5584197924
67.1733700042	64.421608433	69.8713635977	58.6020679008	55.2142631208	69.1632610251	58.9691004582	74.8107753902	76.8575916548	42.5641026959	79.6133485528	70.4848188264	66.3208971593	86.0430651042	71.2757897804	65.3200195997	94.2403082206	68.5316643033	72.835989053	79.8298021622	75.8488921946	79.4472071391	52.2232000101	65.4975838189	83.0342051224	74.0842914617	79.3613836551	66.7627734229	60.4409194504	74.4032774568	60.8003797374	85.5730425094	52.6224705631	60.347268548	67.8508966492	84.8660084163	86.2278890675	76.5770544887	81.7188647324	85.0673287953	55.8793205781	79.6795792781	78.0374098265	60.02573244	64.429169758	80.4009531666	50.1268968471	64.3223363566	67.9177087393	66.54924414	57.4848396836	60.2671700354	74.8131888906	61.1325006048	77.9489278337	74.6866043932	72.1483119904	50.4967805375	70.9848989494	74.8671879266	48.3011947654	63.7667169813	64.1600275698	60.4741512775	64.9421763219	81.1512808203	70.1746696581	61.5037367393	85.6896619949	75.6613514584	77.3055012516	57.9121409229	70.9077356139	79.4943660454	53.9636441218	76.5571137358	54.4604073585	77.5473062505	72.8720241173	70.8852893166	61.2534666182	72.3349444753
70.3107618031	56.8462306985	68.1599797576	56.7081982269	65.400656472	52.3760149146	54.2487356896	56.6625741582	52.2007798195	51.3949740679	77.1601817536	64.7813700771	69.4705360682	68.4075041667	69.1846584337	56.6733975067	68.5316643033	94.2403082206	69.6302885402	72.890881272	73.8046584795	64.060400422	51.3110998423	64.8013586174	55.2194526455	74.1900569644	67.9605524974	63.0132033199	60.3850396905	66.1330062223	68.8425881415	73.8314750565	60.5563719311	51.4899459976	81.4977181276	71.5154569032	78.683432149	61.9548514147	71.2665260774	69.028345305	54.532492295	61.5173555717	72.7213652564	68.305371569	55.1572464955	78.7026772168	54.1385525239	65.0576004549	75.4187638688	52.9356701379	66.964660095	45.3346778169	54.0812188745	66.3994718174	62.322687599	71.3107464172	57.7908855419	57.5288329828	68.5124903533	71.2943747723	55.1539816359	55.3369750063	60.2432782034	66.9402501064	57.1517991689	69.6200152884	59.9517694628	53.6482873138	63.1757194915	54.5035396947	74.5027346625	63.7049752883	65.7676515868	66.6639677411	67.7221468444	61.7605585685	60.0291411051	57.0560066958	60.9266825961	66.4418517959	64.8378431725	60.2240050643
63.323575696	62.2376738881	64.1214262254	48.2133608781	60.5398850619	54.0883002796	66.9258677547	64.0476313156	55.3057156414	48.831565581	77.2776033238	57.1700456877	73.2641079699	71.3819294419	82.6082787366	58.4901579457	72.835989053	69.6302885402	94.2403082206	65.4129622686	70.5538011078	63.4814735705	55.9021503948	67.9210979848	66.1183671901	68.493217387	63.1304944431	65.7828432765	55.9806239211	65.6952115611	64.5802011896	75.5730240328	64.2839234459	51.2578027879	75.5960702482	69.3861061128	74.3727145742	64.7392976269	79.3275967251	67.1669524912	57.2775413915	70.018755172	74.7787438284	61.4124593255	55.1790793022	81.2448181655	62.5357011986	64.1740453464	63.2152519346	67.679879278	55.1128558556	59.4996198454	65.3480208592	63.0852621525	63.4467060738	59.5160249861	60.3137097369	47.5548943954	65.1156653258	75.5831729889	62.8536174154	57.2117294698	75.4776713716	64.9875913097	64.916586605	78.419495264	70.3870565865	55.8450118005	74.4625795516	59.331056618	70.310016687	60.7423933076	63.7857596829	77.0201922291	63.9991226745	75.2188437979	62.46848441	69.040197067	66.8166428895	68.3699415377	61.7599376131	72.0121950553
70.6664726521	68.0249958139	71.9536296567	57.1410241098	66.7368153339	56.2804355035	56.3026886621	67.9480164025	60.2404026091	49.0298433892	76.7647096286	64.0250050553	73.2233339717	71.6206022223	66.0507484885	69.2566969244	79.8298021622	72.890881272	65.4129622686	94.2403082206	73.775826165	73.8632090032	46.931633212	69.3354054718	65.0301612197	73.7992215689	70.8345365681	68.9828063362	60.3521480901	68.9187800928	62.7241294665	80.524266132	54.4079644196	62.1337745286	70.3826127099	76.0308579779	80.3385426083	70.2079995672	77.9555878789	75.7541273745	66.6814029405	66.8128177964	71.5980343518	61.5634955789	63.3654868193	77.7852952054	47.7659272305	64.4454723317	71.0122662354	59.3990841332	64.1426759986	49.4271027206	64.1391800582	60.1611754744	67.3533435322	71.4455083128	60.0429040897	57.0638418662	71.4949182894	73.0661018281	42.3427618614	69.5817293567	58.9203153484	59.1765438744	67.4358824349	69.9202981237	61.0604563389	58.0548967597	71.2706541612	70.2128296812	81.7338027019	67.841757587	63.1285403784	72.9023856776	65.5306339234	65.9153655586	55.1716527971	62.793415278	67.024643056	59.2509842483	61.0736528462	67.2606912197
66.7786384317	64.2806074848	70.9885157678	65.0882096549	67.2939058848	52.9002377797	59.8453184621	59.1148265353	57.491421784	48.137359089	75.9952655738	68.1313101088	66.106674928	67.8310528261	70.9288780057	52.9764114252	75.8488921946	73.8046584795	70.5538011078	73.775826165	94.2403082206	66.729156756	46.0775925235	62.2905343322	63.4479357141	71.4475471927	68.6642943461	64.016677368	64.7587555523	66.0989888826	66.2637882051	75.9779280378	60.9253416902	49.8951718838	74.8103727746	76.6768635233	74.2297644807	66.192661915	77.7139325241	70.6746222198	50.8863776962	61.0584371829	70.8875376247	68.7816622404	54.0666956149	81.6165741616	46.9329087978	58.4411879193	70.7208159676	61.8199404859	58.5354809723	46.2628408776	55.9064688873	59.4941485279	63.9057255966	66.4603530584	57.7373995833	50.3181759672	65.9092797796	69.7682785908	48.6082864372	56.293632928	68.4980267111	63.7819949295	55.5610512735	70.2327714081	65.40973812	51.7739331145	69.4600741042	57.0326111596	75.5966948162	62.3612865295	66.4250961606	66.3730743857	66.0969524944	66.4124020855	66.6450680126	59.0167718845	58.696124244	60.3542494166	64.6555703965	61.6567334977
